Year,Region,Technology,Hour,Fuel,value
2050,FR,PHS,74,Power,537.1174373905101
2030,DK,Battery,21,Power,-0.0
2030,FR,Battery,119,Power,75.00750075007501
2030,NO,PHS,40,Power,-0.0
2020,DE,PHS,80,Power,-0.0
2020,UK,Battery,78,Power,27.05189424132262
2040,UK,PHS,58,Power,-0.0
2030,UK,H2Tank,79,H2,12.0
2050,NO,PHS,1,Power,419.2649082650206
2030,DK,PHS,28,Power,0.0
2020,DE,H2Tank,4,H2,24.15375178339332
2040,NO,PHS,113,Power,-0.0
2030,DK,H2Tank,20,H2,0.0
2050,DE,Battery,60,Power,507.06415207228883
2020,DE,Battery,40,Power,-0.0
2030,UK,H2Tank,80,H2,12.0
2020,NO,PHS,7,Power,-0.0
2050,FR,H2Tank,40,H2,144.3816947084891
2050,DE,PHS,65,Power,479.55604880732193
2030,DK,Battery,15,Power,-0.0
2040,DE,Battery,49,Power,0.0
2040,DK,PHS,120,Power,-0.0
2050,NO,PHS,98,Power,440.6959951093382
2040,UK,Battery,42,Power,23.02327883835441
2050,NO,H2Tank,93,H2,123.37389742610054
2040,DK,PHS,12,Power,0.0
2050,DK,H2Tank,65,H2,23.98574561403509
2040,DE,H2Tank,110,H2,24.271918836170485
2020,DK,Battery,86,Power,-0.0
2050,DK,PHS,8,Power,83.57131219119836
2040,DK,Battery,36,Power,16.852832595834876
2030,DE,PHS,83,Power,-0.0
2050,FR,PHS,4,Power,458.8460960495196
2040,DK,H2Tank,104,H2,11.4375
2020,DK,Battery,60,Power,-0.0
2050,DK,Battery,45,Power,39.54290747977046
2030,NO,Battery,1,Power,-0.0
2050,UK,H2Tank,11,H2,89.50705320128262
2040,UK,Battery,79,Power,113.36579679801858
2020,NO,H2Tank,91,H2,-0.0
2030,DE,H2Tank,42,H2,32.662790677443994
2020,NO,PHS,103,Power,-0.0
2050,FR,Battery,106,Power,1019.1572855359852
2030,DK,PHS,59,Power,0.0
2030,DE,PHS,76,Power,-0.0
2030,NO,Battery,28,Power,-0.0
2030,UK,Battery,25,Power,-0.0
2050,FR,H2Tank,68,H2,114.33662280701753
2040,DE,PHS,55,Power,-0.0
2020,FR,PHS,79,Power,-0.0
2050,NO,H2Tank,54,H2,71.96872191406456
2020,DK,PHS,19,Power,0.0
2050,FR,PHS,27,Power,235.184756720715
2030,UK,Battery,110,Power,85.19360005232218
2030,UK,PHS,69,Power,-0.0
2020,NO,Battery,97,Power,-0.0
2030,DK,H2Tank,84,H2,0.0
2030,NO,Battery,105,Power,-0.0
2040,NO,PHS,46,Power,-0.0
2040,UK,H2Tank,46,H2,18.202777088516928
2020,DE,H2Tank,61,H2,35.43295196624888
2030,UK,H2Tank,81,H2,12.0
2030,FR,Battery,115,Power,75.03751125262549
2050,FR,H2Tank,11,H2,104.808095368346
2030,DK,H2Tank,58,H2,0.0
2020,FR,PHS,114,Power,-0.0
2020,UK,Battery,103,Power,36.60886169459183
2030,NO,H2Tank,61,H2,2.6175935133499997
2040,FR,H2Tank,96,H2,-0.0
2020,NO,Battery,17,Power,-0.0
2020,FR,Battery,86,Power,49.97000749900008
2020,FR,PHS,108,Power,-0.0
2040,NO,PHS,99,Power,-0.0
2040,UK,Battery,50,Power,-0.0
2050,DK,H2Tank,81,H2,40.0
2040,DK,H2Tank,7,H2,7.5
2040,DK,Battery,106,Power,113.46346972945611
2030,FR,Battery,68,Power,62.85135621708244
2050,UK,Battery,47,Power,416.08479759966326
2040,DE,H2Tank,98,H2,26.221723266154072
2050,NO,PHS,92,Power,443.3494504305062
2050,FR,PHS,83,Power,592.0333006874304
2030,NO,PHS,110,Power,-0.0
2040,FR,PHS,87,Power,-0.0
2030,DK,H2Tank,66,H2,0.0
2020,FR,PHS,60,Power,-0.0
2020,NO,Battery,49,Power,-0.0
2040,NO,PHS,59,Power,-0.0
2030,DK,PHS,66,Power,0.0
2030,DE,H2Tank,49,H2,0.0
2050,FR,Battery,55,Power,606.6452187029005
2030,NO,H2Tank,60,H2,2.6175935133499997
2020,FR,PHS,80,Power,-0.0
2040,NO,PHS,51,Power,-0.0
2020,FR,PHS,93,Power,-0.0
2040,NO,H2Tank,106,H2,31.82370751075
2020,DK,H2Tank,88,H2,0.0
2050,FR,H2Tank,76,H2,89.03339473855266
2050,DK,PHS,49,Power,59.272030622591366
2040,FR,Battery,30,Power,6.689363537100013
2030,UK,PHS,5,Power,-0.0
2050,DK,H2Tank,41,H2,28.11363498087769
2030,FR,Battery,101,Power,142.06871846140507
2030,UK,Battery,8,Power,33.97548502075179
2030,NO,PHS,19,Power,-0.0
2030,DK,H2Tank,10,H2,0.0
2020,DE,Battery,70,Power,-0.0
2030,FR,H2Tank,106,H2,49.21052631578947
2050,NO,PHS,31,Power,232.59714231290636
2040,FR,H2Tank,29,H2,18.598938378303515
2050,UK,PHS,56,Power,175.8893747694375
2040,UK,H2Tank,4,H2,15.0
2050,NO,PHS,80,Power,435.842491802614
2050,DE,Battery,80,Power,933.0194425991517
2020,DK,Battery,101,Power,-0.0
2050,NO,H2Tank,114,H2,72.24101326544064
2050,FR,Battery,3,Power,447.02821996025637
2020,NO,H2Tank,46,H2,-0.0
2040,DE,Battery,102,Power,112.77829780530942
2040,FR,H2Tank,16,H2,47.653762367431646
2040,DE,Battery,7,Power,76.81916066457399
2050,NO,Battery,106,Power,-0.0
2050,NO,PHS,4,Power,392.85196439433025
2040,UK,H2Tank,77,H2,21.375
2040,DE,Battery,78,Power,126.56957595059167
2030,NO,Battery,112,Power,-0.0
2040,FR,H2Tank,114,H2,50.0
2020,FR,H2Tank,105,H2,40.0
2020,NO,PHS,75,Power,-0.0
2050,FR,PHS,111,Power,504.5225827481454
2050,NO,Battery,12,Power,0.0
2040,DE,Battery,72,Power,68.49547358500007
2040,NO,H2Tank,29,H2,0.27756633454999946
2040,NO,H2Tank,73,H2,12.680560523225001
2020,UK,H2Tank,28,H2,2.372332887726593
2030,DE,PHS,77,Power,-0.0
2030,DK,PHS,21,Power,0.0
2030,NO,Battery,119,Power,-0.0
2030,DE,H2Tank,79,H2,70.0
2040,NO,H2Tank,21,H2,-0.0
2040,UK,Battery,97,Power,216.22925346157078
2050,DE,H2Tank,72,H2,2.2528880368421316
2050,DK,H2Tank,55,H2,40.0
2040,FR,H2Tank,52,H2,40.68532815947203
2050,NO,PHS,72,Power,388.1522971888899
2020,UK,H2Tank,112,H2,0.0
2020,DK,Battery,20,Power,-0.0
2050,UK,PHS,25,Power,98.18782721370974
2040,DK,PHS,29,Power,0.0
2040,DK,Battery,63,Power,133.00021693932365
2040,NO,Battery,42,Power,0.0
2030,DK,Battery,33,Power,0.4670357457845188
2020,DE,PHS,103,Power,-0.0
2030,DE,PHS,53,Power,-0.0
2030,NO,Battery,11,Power,-0.0
2030,NO,PHS,25,Power,-0.0
2030,UK,H2Tank,95,H2,-0.0
2020,FR,H2Tank,86,H2,32.98245614035088
2040,DK,PHS,7,Power,0.0
2030,UK,Battery,6,Power,33.98228113715641
2030,DK,Battery,70,Power,39.33956887312074
2040,UK,PHS,101,Power,-0.0
2030,UK,PHS,6,Power,-0.0
2030,UK,H2Tank,88,H2,6.2200624311637975
2030,UK,Battery,98,Power,93.36153480212396
2050,DE,H2Tank,93,H2,175.0
2040,UK,PHS,4,Power,-0.0
2030,FR,H2Tank,49,H2,0.0
2050,NO,Battery,13,Power,0.0
2030,UK,H2Tank,26,H2,0.0
2050,UK,H2Tank,58,H2,130.0
2040,NO,Battery,24,Power,-0.0
2030,DE,H2Tank,9,H2,35.0
2050,DK,PHS,77,Power,99.0725090597103
2020,DE,PHS,118,Power,-0.0
2040,NO,H2Tank,42,H2,0.27756633454999946
2020,DE,H2Tank,18,H2,-0.0
2050,NO,Battery,71,Power,-0.0
2030,UK,Battery,57,Power,32.74644920926457
2020,DE,PHS,113,Power,-0.0
2050,DK,H2Tank,103,H2,40.0
2050,UK,H2Tank,71,H2,27.412280701754387
2050,DE,PHS,67,Power,496.588416265756
2020,NO,H2Tank,28,H2,-0.0
2050,DE,PHS,101,Power,611.5148024092714
2020,UK,H2Tank,99,H2,10.0
2050,DK,PHS,119,Power,100.10010010010011
2050,FR,PHS,92,Power,525.7520921413899
2050,DE,PHS,52,Power,381.5393627252611
2050,UK,H2Tank,72,H2,13.706140350877194
2040,UK,H2Tank,91,H2,6.31578947368421
2020,UK,Battery,64,Power,16.427683361795008
2030,DK,PHS,41,Power,0.0
2050,FR,PHS,62,Power,453.01719777522493
2040,DK,H2Tank,93,H2,15.0
2050,DK,PHS,114,Power,100.60210561262528
2030,NO,PHS,119,Power,-0.0
2050,NO,Battery,116,Power,-0.0
2040,FR,H2Tank,28,H2,2.960680311670191
2020,DK,Battery,71,Power,-0.0
2030,DK,H2Tank,70,H2,0.0
2040,DK,H2Tank,69,H2,8.223684210526315
2030,DK,Battery,79,Power,38.357241117042285
2050,DK,H2Tank,97,H2,21.0
2020,DE,PHS,115,Power,-0.0
2030,DK,H2Tank,3,H2,0.0
2020,NO,PHS,86,Power,-0.0
2020,DK,Battery,88,Power,-0.0
2030,NO,PHS,93,Power,-0.0
2030,NO,H2Tank,27,H2,-0.0
2030,UK,H2Tank,39,H2,7.964912280701754
2040,DE,H2Tank,59,H2,130.0
2030,DK,Battery,82,Power,41.18797061594809
2050,DK,Battery,48,Power,0.0
2030,DK,PHS,100,Power,0.0
2020,NO,Battery,92,Power,-0.0
2040,DE,Battery,13,Power,69.43824289253722
2030,FR,PHS,8,Power,-0.0
2030,DK,PHS,54,Power,0.0
2020,NO,H2Tank,72,H2,-0.0
2020,UK,PHS,108,Power,-0.0
2040,DE,PHS,98,Power,-0.0
2020,UK,PHS,41,Power,-0.0
2040,DK,Battery,57,Power,188.36799865792372
2020,NO,PHS,117,Power,-0.0
2030,UK,PHS,67,Power,-0.0
2020,FR,PHS,89,Power,-0.0
2020,NO,PHS,85,Power,-0.0
2030,FR,Battery,28,Power,-0.0
2040,NO,Battery,20,Power,-0.0
2020,UK,PHS,72,Power,-0.0
2040,DE,PHS,86,Power,-0.0
2050,DE,Battery,42,Power,149.17018935034073
2030,UK,Battery,67,Power,33.26874113071906
2040,FR,Battery,66,Power,243.62596547650327
2030,DK,H2Tank,101,H2,0.0
2040,NO,PHS,106,Power,-0.0
2020,UK,H2Tank,116,H2,-0.0
2050,DE,H2Tank,28,H2,33.78533656687607
2050,DK,H2Tank,87,H2,40.0
2040,DE,Battery,50,Power,9.87485035311515
2020,DE,Battery,64,Power,-0.0
2040,UK,Battery,30,Power,-0.0
2020,NO,PHS,20,Power,-0.0
2020,UK,Battery,101,Power,34.1143204553852
2020,UK,PHS,96,Power,-0.0
2050,DK,Battery,99,Power,188.26192691651391
2030,NO,PHS,10,Power,-0.0
2040,NO,PHS,82,Power,-0.0
2040,DE,Battery,15,Power,14.076687695380798
2040,DE,H2Tank,106,H2,60.455310162168814
2030,DE,H2Tank,71,H2,8.065570408685335
2050,UK,PHS,71,Power,217.95578365613684
2030,DE,PHS,87,Power,-0.0
2040,DE,Battery,76,Power,107.90602314669992
2030,UK,H2Tank,20,H2,3.749881453128666
2050,UK,Battery,40,Power,416.3761734966861
2030,DE,Battery,81,Power,150.0
2040,NO,H2Tank,22,H2,-0.0
2050,UK,H2Tank,76,H2,52.074362266264174
2050,FR,PHS,21,Power,285.7678278324029
2040,NO,PHS,24,Power,-0.0
2050,DE,H2Tank,45,H2,25.766511418532183
2020,FR,PHS,110,Power,-0.0
2030,DE,H2Tank,3,H2,35.0
2040,UK,H2Tank,53,H2,14.25
2040,UK,PHS,112,Power,-0.0
2020,NO,Battery,69,Power,-0.0
2020,DK,Battery,69,Power,-0.0
2040,DE,Battery,71,Power,96.01404779978004
2040,FR,Battery,104,Power,368.4388170131296
2040,DK,Battery,14,Power,109.14164256354408
2020,DE,PHS,18,Power,-0.0
2020,FR,H2Tank,4,H2,12.982456140350877
2020,FR,Battery,75,Power,23.74868843082076
2050,FR,H2Tank,84,H2,182.8673245614035
2040,DE,Battery,9,Power,76.80379760063268
2020,DE,PHS,85,Power,-0.0
2030,DK,H2Tank,91,H2,0.0
2040,UK,Battery,112,Power,200.16007202400652
2020,DE,H2Tank,101,H2,29.735163970800514
2020,NO,Battery,9,Power,-0.0
2020,DK,PHS,35,Power,0.0
2050,FR,H2Tank,82,H2,200.0
2020,DK,H2Tank,1,H2,0.0
2030,NO,Battery,118,Power,-0.0
2050,FR,PHS,100,Power,510.10577444884177
2050,DE,Battery,3,Power,333.8585714744888
2040,NO,Battery,62,Power,0.0
2040,FR,H2Tank,54,H2,88.18532815947202
2030,DE,H2Tank,83,H2,64.73684210526316
2050,DE,PHS,5,Power,538.2999940618113
2020,FR,PHS,50,Power,0.0
2050,FR,H2Tank,2,H2,100.0
2020,NO,H2Tank,10,H2,-0.0
2030,DE,Battery,120,Power,75.0
2020,NO,H2Tank,113,H2,-0.0
2040,FR,H2Tank,30,H2,42.348938378303515
2050,DE,Battery,110,Power,582.6529580591545
2050,NO,H2Tank,76,H2,107.5680237780218
2030,NO,PHS,105,Power,-0.0
2030,UK,H2Tank,31,H2,11.399999999999999
2030,UK,H2Tank,33,H2,8.842105263157894
2040,DK,Battery,104,Power,113.48616582775999
2020,DK,H2Tank,42,H2,0.0
2020,DE,Battery,52,Power,-0.0
2050,DK,H2Tank,39,H2,32.250773431995626
2040,DE,Battery,107,Power,112.72191993310884
2050,NO,Battery,30,Power,-0.0
2050,NO,Battery,87,Power,-0.0
2020,DK,H2Tank,48,H2,0.0
2030,FR,H2Tank,64,H2,36.14493427614034
2040,DK,PHS,40,Power,0.0
2050,NO,H2Tank,59,H2,141.25718215487703
2030,UK,Battery,20,Power,8.967828137357156
2040,DE,H2Tank,100,H2,47.22522013406888
2020,NO,Battery,80,Power,-0.0
2020,DK,Battery,30,Power,-0.0
2030,FR,PHS,1,Power,-0.0
2040,NO,Battery,85,Power,0.0
2040,UK,PHS,102,Power,-0.0
2050,FR,H2Tank,51,H2,65.16127304311577
2040,FR,H2Tank,46,H2,37.71165506197217
2040,NO,Battery,31,Power,-0.0
2020,DE,H2Tank,33,H2,28.72954796452627
2020,DE,Battery,32,Power,-0.0
2040,NO,Battery,57,Power,-0.0
2050,UK,PHS,79,Power,240.13439574871887
2030,DE,H2Tank,87,H2,62.654228229192036
2020,UK,Battery,77,Power,26.196801693176944
2020,DK,Battery,72,Power,-0.0
2020,UK,Battery,26,Power,-0.0
2020,FR,PHS,105,Power,-0.0
2050,DK,Battery,90,Power,188.43144739967843
2030,UK,H2Tank,61,H2,11.12280701754386
2020,NO,Battery,34,Power,-0.0
2040,DE,H2Tank,69,H2,48.73511133438597
2040,DK,Battery,5,Power,113.24808304960136
2040,UK,PHS,92,Power,-0.0
2050,DE,H2Tank,1,H2,87.5
2040,FR,H2Tank,95,H2,-0.0
2030,DK,PHS,91,Power,0.0
2030,DK,PHS,94,Power,0.0
2040,FR,PHS,12,Power,-0.0
2040,NO,H2Tank,40,H2,0.27756633454999946
2040,FR,H2Tank,115,H2,50.0
2030,DK,Battery,3,Power,20.589866716852303
2040,DE,Battery,45,Power,65.22155832847422
2020,UK,PHS,10,Power,-0.0
2040,UK,Battery,61,Power,75.25644168709724
2030,NO,PHS,79,Power,-0.0
2030,UK,H2Tank,21,H2,0.5919867162865606
2020,FR,H2Tank,87,H2,32.98245614035088
2040,DK,Battery,31,Power,13.635761329082444
2030,DE,H2Tank,21,H2,-0.0
2030,UK,Battery,39,Power,15.872518461453422
2040,UK,H2Tank,114,H2,8.523114199824992
2050,DE,H2Tank,26,H2,0.0
2050,DE,PHS,105,Power,609.0724098430007
2050,UK,H2Tank,60,H2,130.0
2020,UK,H2Tank,47,H2,6.896491679545328
2050,UK,PHS,98,Power,204.45100734321585
2030,UK,PHS,15,Power,-0.0
2020,DK,Battery,117,Power,-0.0
2020,DE,Battery,104,Power,0.0
2020,NO,PHS,45,Power,-0.0
2040,DE,PHS,49,Power,-0.0
2020,DK,H2Tank,23,H2,0.0
2040,DE,PHS,100,Power,-0.0
2030,UK,PHS,61,Power,-0.0
2030,DE,PHS,40,Power,-0.0
2030,NO,H2Tank,47,H2,-0.0
2040,DK,Battery,77,Power,149.74576055843167
2050,NO,PHS,18,Power,270.6343994538903
2020,UK,PHS,14,Power,-0.0
2040,FR,H2Tank,5,H2,50.0
2030,DK,Battery,87,Power,41.16738074902531
2050,DE,Battery,44,Power,148.54722502909303
2050,FR,Battery,100,Power,1063.491371249857
2050,UK,PHS,73,Power,223.51709004460824
2040,NO,PHS,83,Power,-0.0
2040,NO,Battery,19,Power,0.0
2020,NO,Battery,70,Power,-0.0
2040,NO,H2Tank,34,H2,0.27756633454999946
2040,UK,PHS,47,Power,-0.0
2030,FR,Battery,81,Power,150.0
2050,UK,H2Tank,17,H2,90.46539718052986
2050,NO,Battery,58,Power,-0.0
2020,UK,H2Tank,51,H2,6.896491679545328
2040,UK,H2Tank,109,H2,8.523114199824992
2030,FR,PHS,63,Power,-0.0
2050,UK,PHS,45,Power,144.63695605955908
2040,FR,H2Tank,90,H2,31.76133654716623
2020,NO,PHS,49,Power,-0.0
2040,DE,PHS,111,Power,-0.0
2020,UK,H2Tank,102,H2,10.0
2030,NO,PHS,63,Power,-0.0
2040,UK,Battery,38,Power,23.032490452678182
2040,DK,H2Tank,28,H2,3.5625
2050,NO,H2Tank,105,H2,95.5771822323171
2050,DK,Battery,46,Power,39.538953189022486
2020,DK,PHS,2,Power,0.0
2050,DK,Battery,118,Power,153.64144754401585
2030,DE,Battery,24,Power,-0.0
2040,DE,PHS,60,Power,-0.0
2030,DK,PHS,25,Power,0.0
2020,DK,PHS,71,Power,0.0
2040,NO,Battery,96,Power,0.0
2050,UK,Battery,74,Power,562.0638710081187
2020,DE,H2Tank,119,H2,30.0
2020,DK,Battery,25,Power,-0.0
2030,NO,H2Tank,117,H2,10.108068303575
2040,FR,PHS,119,Power,-0.0
2020,UK,PHS,12,Power,-0.0
2030,FR,Battery,15,Power,32.15295820252291
2050,UK,PHS,90,Power,221.81956900490385
2030,DK,Battery,75,Power,35.44931118181368
2020,DK,PHS,85,Power,0.0
2040,FR,H2Tank,13,H2,69.67935404589998
2040,DK,PHS,38,Power,0.0
2020,FR,H2Tank,55,H2,34.10961364138972
2030,NO,PHS,27,Power,-0.0
2050,DK,H2Tank,26,H2,0.0
2030,UK,Battery,21,Power,0.0
2030,DK,H2Tank,115,H2,0.0
2020,UK,PHS,3,Power,-0.0
2050,DE,Battery,83,Power,893.183999927114
2040,DE,PHS,117,Power,-0.0
2040,UK,H2Tank,40,H2,7.894736842105263
2020,FR,H2Tank,25,H2,-0.0
2030,FR,PHS,26,Power,-0.0
2020,FR,Battery,79,Power,49.995
2040,UK,H2Tank,117,H2,15.0
2040,DE,Battery,51,Power,37.64835431749499
2030,DK,PHS,48,Power,0.0
2020,DE,PHS,22,Power,-0.0
2050,FR,PHS,61,Power,445.9631609361611
2020,FR,H2Tank,69,H2,7.017543859649123
2040,FR,PHS,115,Power,-0.0
2020,UK,PHS,33,Power,-0.0
2050,NO,H2Tank,97,H2,84.9358857694366
2030,UK,H2Tank,107,H2,5.6842105263157885
2040,DK,Battery,55,Power,147.11748158990142
2040,UK,PHS,80,Power,-0.0
2020,FR,Battery,56,Power,25.97239663782203
2040,UK,Battery,11,Power,84.92055176880642
2050,FR,H2Tank,61,H2,200.0
2020,NO,Battery,73,Power,-0.0
2030,FR,H2Tank,35,H2,50.0
2050,DE,PHS,25,Power,294.56348164112984
2050,DE,H2Tank,114,H2,92.34200076072717
2050,NO,PHS,2,Power,410.45178345435477
2020,UK,Battery,56,Power,15.150951633569765
2030,DE,H2Tank,13,H2,35.0
2030,UK,Battery,106,Power,131.6555479856122
2030,DK,PHS,83,Power,0.0
2020,DE,PHS,78,Power,-0.0
2020,FR,PHS,112,Power,-0.0
2030,FR,Battery,118,Power,75.01500225030003
2040,FR,H2Tank,37,H2,98.29488110337137
2040,UK,PHS,104,Power,-0.0
2020,NO,PHS,14,Power,-0.0
2020,UK,PHS,118,Power,-0.0
2030,DE,H2Tank,95,H2,58.819226855183814
2040,UK,PHS,54,Power,-0.0
2030,NO,H2Tank,12,H2,9.140079483166343
2050,FR,Battery,14,Power,351.93340294134225
2050,FR,H2Tank,79,H2,200.0
2040,UK,Battery,89,Power,219.5642468958894
2020,UK,Battery,37,Power,6.343346666585818
2030,FR,PHS,31,Power,-0.0
2020,DK,H2Tank,113,H2,0.0
2050,FR,Battery,97,Power,1063.8104824813504
2030,DK,PHS,78,Power,0.0
2020,FR,H2Tank,45,H2,0.4285109828872507
2030,NO,Battery,16,Power,-0.0
2030,UK,H2Tank,56,H2,12.0
2030,FR,PHS,15,Power,-0.0
2050,DE,PHS,104,Power,609.6820919349358
2030,DK,H2Tank,63,H2,0.0
2020,UK,Battery,4,Power,5.8049612083219015
2020,DE,H2Tank,6,H2,24.15375178339332
2040,FR,H2Tank,81,H2,100.0
2030,DK,PHS,106,Power,0.0
2030,DE,PHS,91,Power,-0.0
2040,UK,Battery,104,Power,216.07793838472364
2040,UK,Battery,51,Power,-0.0
2020,DE,H2Tank,12,H2,-0.0
2020,UK,Battery,91,Power,30.065601760180027
2030,NO,PHS,60,Power,-0.0
2020,DE,PHS,28,Power,-0.0
2030,DK,PHS,115,Power,0.0
2020,DK,H2Tank,89,H2,0.0
2050,DK,Battery,80,Power,289.15592486857986
2020,DK,Battery,38,Power,-0.0
2050,DK,PHS,15,Power,69.3036827969884
2040,UK,H2Tank,68,H2,-0.0
2030,FR,Battery,31,Power,51.36500970883786
2030,DK,PHS,105,Power,0.0
2020,DE,PHS,30,Power,-0.0
2040,UK,H2Tank,100,H2,0.0
2020,DE,Battery,11,Power,-0.0
2050,FR,Battery,29,Power,85.28250621122808
2020,FR,H2Tank,66,H2,17.54385964912281
2020,NO,H2Tank,33,H2,-0.0
2040,DE,Battery,82,Power,153.73053659459862
2020,UK,H2Tank,115,H2,-0.0
2020,DK,H2Tank,5,H2,0.0
2050,UK,PHS,103,Power,203.43079477308507
2030,FR,Battery,63,Power,109.01821343293568
2050,UK,H2Tank,106,H2,130.0
2030,DK,PHS,81,Power,0.0
2020,DK,Battery,56,Power,-0.0
2040,DK,H2Tank,79,H2,15.0
2040,DE,PHS,99,Power,-0.0
2040,NO,H2Tank,41,H2,0.27756633454999946
2040,FR,PHS,66,Power,-0.0
2020,UK,PHS,24,Power,-0.0
2040,FR,Battery,52,Power,23.70166166069341
2040,NO,Battery,67,Power,0.0
2050,FR,Battery,26,Power,0.0
2030,DK,H2Tank,45,H2,0.0
2040,FR,H2Tank,70,H2,-0.0
2050,DE,PHS,43,Power,357.7734650741222
2030,FR,Battery,8,Power,31.836857988428545
2030,DE,Battery,62,Power,93.07158584478927
2020,NO,Battery,7,Power,-0.0
2020,NO,Battery,32,Power,-0.0
2030,DK,H2Tank,108,H2,0.0
2040,NO,H2Tank,108,H2,31.82370751075
2050,DK,H2Tank,36,H2,40.0
2030,DK,H2Tank,52,H2,0.0
2040,NO,H2Tank,119,H2,35.83613942470001
2020,FR,H2Tank,75,H2,7.473333333333332
2050,UK,PHS,19,Power,122.39100644111144
2020,UK,H2Tank,55,H2,10.0
2040,DE,Battery,12,Power,76.78075876538962
2040,FR,PHS,46,Power,-0.0
2030,DK,PHS,88,Power,0.0
2040,DK,H2Tank,25,H2,2.445136253229123
2050,FR,Battery,65,Power,617.9672594780073
2040,NO,Battery,15,Power,-0.0
2020,DE,H2Tank,11,H2,-0.0
2040,FR,Battery,103,Power,368.47566457958754
2050,NO,PHS,65,Power,356.61206226691377
2050,NO,H2Tank,100,H2,89.39199681483973
2040,DK,Battery,59,Power,226.6094481646062
2030,DE,Battery,38,Power,47.04373362653468
2020,DE,PHS,92,Power,-0.0
2040,DE,H2Tank,48,H2,0.0
2040,UK,PHS,63,Power,-0.0
2020,NO,H2Tank,118,H2,-0.0
2040,DK,PHS,32,Power,0.0
2020,FR,H2Tank,83,H2,36.49122807017544
2040,DK,PHS,20,Power,0.0
2050,DE,Battery,92,Power,807.0221823212826
2050,UK,Battery,88,Power,1161.6804937417498
2050,DE,H2Tank,47,H2,5.207300892216395
2040,DE,H2Tank,52,H2,64.79742834107478
2050,DE,Battery,99,Power,690.8456816633894
2050,DK,PHS,101,Power,101.91913373487859
2030,FR,Battery,83,Power,146.85120830303023
2050,DK,PHS,61,Power,76.46599445727398
2020,DE,H2Tank,112,H2,29.735163970800514
2020,DK,PHS,4,Power,0.0
2030,NO,H2Tank,96,H2,10.108068303575
2040,FR,Battery,9,Power,120.7480102892876
2020,FR,Battery,7,Power,-0.0
2030,FR,PHS,73,Power,-0.0
2050,NO,Battery,52,Power,-0.0
2020,DK,Battery,21,Power,-0.0
2030,DK,Battery,41,Power,0.46666224793174926
2040,DE,Battery,34,Power,114.87577473729499
2020,FR,Battery,119,Power,25.002500250025
2020,NO,PHS,40,Power,-0.0
2030,DE,Battery,55,Power,98.68226259372226
2040,DK,H2Tank,120,H2,7.5
2040,UK,Battery,81,Power,184.57780394554817
2020,UK,H2Tank,79,H2,10.0
2030,FR,Battery,6,Power,31.84322631525933
2050,DE,Battery,57,Power,507.21630174683105
2020,DK,PHS,28,Power,0.0
2050,FR,Battery,120,Power,600.0
2050,DE,PHS,119,Power,600.6006006006006
2030,UK,H2Tank,8,H2,5.4808274129075025
2050,NO,H2Tank,13,H2,57.680309385822326
2020,DK,H2Tank,20,H2,0.0
2040,UK,PHS,37,Power,-0.0
2020,UK,H2Tank,80,H2,10.0
2030,DE,H2Tank,74,H2,2.866155234602728
2040,NO,PHS,22,Power,-0.0
