Year,Region,Technology,Hour,Fuel,value
2040,DE,PHS,55,Power,-0.0
2020,FR,PHS,79,Power,410.9961662270981
2050,NO,H2Tank,54,H2,75.0
2020,DK,PHS,19,Power,0.0
2050,FR,PHS,27,Power,232.09867844365615
2030,UK,Battery,110,Power,45.5936554492814
2030,UK,PHS,69,Power,66.67968829782829
2020,NO,Battery,97,Power,-0.0
2030,DK,H2Tank,84,H2,0.0
2030,NO,Battery,105,Power,0.0
2040,NO,PHS,46,Power,-0.0
2040,UK,H2Tank,46,H2,23.684210526315788
2020,DE,H2Tank,61,H2,11.885581575140648
2030,UK,H2Tank,81,H2,12.0
2030,FR,Battery,115,Power,43.31031109872006
2050,FR,H2Tank,11,H2,100.0
2030,DK,H2Tank,58,H2,0.0
2020,FR,PHS,114,Power,402.4084224505011
2020,UK,Battery,103,Power,50.0
2030,NO,H2Tank,61,H2,19.815820685438595
2040,FR,H2Tank,96,H2,-0.0
2020,NO,Battery,17,Power,-0.0
2020,FR,Battery,86,Power,45.18189780866111
2020,FR,PHS,108,Power,451.9851149501759
2040,NO,PHS,99,Power,-0.0
2040,UK,Battery,50,Power,-0.0
2050,DK,H2Tank,81,H2,20.0
2040,DK,H2Tank,7,H2,7.433795192982456
2040,DK,Battery,106,Power,-0.0
2030,FR,Battery,68,Power,47.98107175823325
2050,UK,Battery,47,Power,288.10998855980876
2040,DE,H2Tank,98,H2,65.0
2050,NO,PHS,92,Power,335.66139506304336
2050,FR,PHS,83,Power,615.821277353015
2030,NO,PHS,110,Power,-0.0
2040,FR,PHS,87,Power,341.53403720759496
2030,DK,H2Tank,66,H2,0.0
2020,FR,PHS,60,Power,303.73570820951534
2020,NO,Battery,49,Power,-0.0
2040,NO,PHS,59,Power,-0.0
2030,DK,PHS,66,Power,0.0
2030,DE,H2Tank,49,H2,0.0
2050,FR,Battery,55,Power,663.2088633029153
2030,NO,H2Tank,60,H2,30.34213647491228
2020,FR,PHS,80,Power,416.585170060871
2040,NO,PHS,51,Power,-0.0
2020,FR,PHS,93,Power,476.7416493650198
2040,NO,H2Tank,106,H2,51.40172728330904
2020,DK,H2Tank,88,H2,0.0
2050,FR,H2Tank,76,H2,200.0
2050,DK,PHS,49,Power,61.36640214940854
2040,FR,Battery,30,Power,-0.0
2030,UK,PHS,5,Power,89.71666567696852
2050,DK,H2Tank,41,H2,20.0
2030,FR,Battery,101,Power,149.68985875478523
2030,UK,Battery,8,Power,27.47323397005347
2030,NO,PHS,19,Power,-0.0
2030,DK,H2Tank,10,H2,0.0
2020,DE,Battery,70,Power,-0.0
2030,FR,H2Tank,106,H2,46.92982456140351
2050,NO,PHS,31,Power,210.82088507568199
2040,FR,H2Tank,29,H2,7.678808941633324
2050,UK,PHS,56,Power,177.17650309384345
2040,UK,H2Tank,4,H2,3.26507346775771
2050,NO,PHS,80,Power,270.10292587933145
2050,DE,Battery,80,Power,1121.0346959434087
2020,DK,Battery,101,Power,-0.0
2050,NO,H2Tank,114,H2,75.0
2050,FR,Battery,3,Power,390.6863104571768
2020,NO,H2Tank,46,H2,0.32194821138157814
2040,DE,Battery,102,Power,-0.0
2040,FR,H2Tank,16,H2,0.24247646280308288
2040,DE,Battery,7,Power,0.0
2050,NO,Battery,106,Power,506.5606750493864
2050,NO,PHS,4,Power,412.9614864445677
2040,UK,H2Tank,77,H2,21.375
2040,DE,Battery,78,Power,-0.0
2030,NO,Battery,112,Power,0.0
2040,FR,H2Tank,114,H2,50.0
2020,FR,H2Tank,105,H2,40.0
2020,NO,PHS,75,Power,-0.0
2050,FR,PHS,111,Power,504.5225827481454
2050,NO,Battery,12,Power,252.6503030436024
2040,DE,Battery,72,Power,0.0
2040,NO,H2Tank,29,H2,-0.0
2040,NO,H2Tank,73,H2,0.0
2020,UK,H2Tank,28,H2,0.0
2030,DE,PHS,77,Power,-0.0
2030,DK,PHS,21,Power,0.0
2030,NO,Battery,119,Power,-0.0
2030,DE,H2Tank,79,H2,65.60474621301667
2040,NO,H2Tank,21,H2,-0.0
2040,UK,Battery,97,Power,92.66362945007495
2050,DE,H2Tank,72,H2,151.02488425829938
2050,DK,H2Tank,55,H2,20.0
2040,FR,H2Tank,52,H2,26.001961038437525
2050,NO,PHS,72,Power,218.02969326053963
2020,UK,H2Tank,112,H2,2.625
2020,DK,Battery,20,Power,-0.0
2050,UK,PHS,25,Power,98.18782721370974
2040,DK,PHS,29,Power,0.0
2040,DK,Battery,63,Power,-0.0
2040,NO,Battery,42,Power,-0.0
2030,DK,Battery,33,Power,-0.0
2020,DE,PHS,103,Power,-0.0
2030,DE,PHS,53,Power,-0.0
2030,NO,Battery,11,Power,0.0
2030,NO,PHS,25,Power,-0.0
2030,UK,H2Tank,95,H2,12.0
2020,FR,H2Tank,86,H2,37.368421052631575
2040,DK,PHS,7,Power,0.0
2030,UK,Battery,6,Power,27.478729441154403
2030,DK,Battery,70,Power,-0.0
2040,UK,PHS,101,Power,88.95314642220137
2030,UK,PHS,6,Power,87.66616469756605
2030,UK,H2Tank,88,H2,12.0
2030,UK,Battery,98,Power,149.4444931948303
2050,DE,H2Tank,93,H2,175.0
2040,UK,PHS,4,Power,95.68099175696275
2030,FR,H2Tank,49,H2,-0.0
2050,NO,Battery,13,Power,204.89793162576376
2030,UK,H2Tank,26,H2,0.877192982456141
2050,UK,H2Tank,58,H2,65.66745723364511
2040,NO,Battery,24,Power,0.0
2030,DE,H2Tank,9,H2,0.0
2050,DK,PHS,77,Power,89.11205749968491
2020,DE,PHS,118,Power,-0.0
2040,NO,H2Tank,42,H2,-0.0
2020,DE,H2Tank,18,H2,-0.0
2050,NO,Battery,71,Power,255.5519964010761
2030,UK,Battery,57,Power,2.3413280614784537
2020,DE,PHS,113,Power,-0.0
2050,DK,H2Tank,103,H2,20.0
2050,UK,H2Tank,71,H2,65.66745723364511
2050,DE,PHS,67,Power,492.49112063470807
2020,NO,H2Tank,28,H2,0.32194821138157814
2050,DE,PHS,101,Power,607.554540576167
2020,UK,H2Tank,99,H2,6.214686385666669
2050,DK,PHS,119,Power,98.5985985985986
2050,FR,PHS,92,Power,532.1728284368328
2050,DE,PHS,52,Power,363.85177514043363
2050,UK,H2Tank,72,H2,65.66745723364511
2040,UK,H2Tank,91,H2,25.65619213555019
2020,UK,Battery,64,Power,10.703891192355787
2030,DK,PHS,41,Power,0.0
2050,FR,PHS,62,Power,482.1980136262835
2040,DK,H2Tank,93,H2,5.308120728771932
2050,DK,PHS,114,Power,96.07953644577815
2030,NO,PHS,119,Power,-0.0
2050,NO,Battery,116,Power,565.4051930346097
2040,FR,H2Tank,28,H2,-0.0
2020,DK,Battery,71,Power,-0.0
2030,DK,H2Tank,70,H2,0.0
2040,DK,H2Tank,69,H2,5.583842997719298
2030,DK,Battery,79,Power,-0.0
2050,DK,H2Tank,97,H2,20.0
2020,DE,PHS,115,Power,-0.0
2030,DK,H2Tank,3,H2,0.0
2020,NO,PHS,86,Power,-0.0
2020,DK,Battery,88,Power,-0.0
2030,NO,PHS,93,Power,-0.0
2030,NO,H2Tank,27,H2,0.0
2030,UK,H2Tank,39,H2,4.560461119681031
2040,DE,H2Tank,59,H2,130.0
2030,DK,Battery,82,Power,-0.0
2050,DK,Battery,48,Power,268.55486979956817
2030,DK,PHS,100,Power,0.0
2020,NO,Battery,92,Power,-0.0
2040,DE,Battery,13,Power,0.0
2030,FR,PHS,8,Power,334.28524876479344
2030,DK,PHS,54,Power,0.0
2020,NO,H2Tank,72,H2,0.32194821138157814
2020,UK,PHS,108,Power,107.10197382129307
2040,DE,PHS,98,Power,-0.0
2020,UK,PHS,41,Power,52.72172589068119
2040,DK,Battery,57,Power,-0.0
2020,NO,PHS,117,Power,-0.0
2030,UK,PHS,67,Power,66.8132479805414
2020,FR,PHS,89,Power,466.63536890048334
2020,NO,PHS,85,Power,-0.0
2030,FR,Battery,28,Power,-0.0
2040,NO,Battery,20,Power,0.0
2020,UK,PHS,72,Power,89.10380582953462
2040,DE,PHS,86,Power,-0.0
2050,DE,Battery,42,Power,176.63628995847776
2030,UK,Battery,67,Power,2.338987786733693
2040,FR,Battery,66,Power,65.55857343684845
2030,DK,H2Tank,101,H2,0.0
2040,NO,PHS,106,Power,-0.0
2020,UK,H2Tank,116,H2,2.625
2050,DE,H2Tank,28,H2,-0.0
2050,DK,H2Tank,87,H2,20.0
2040,DE,Battery,50,Power,-0.0
2020,DE,Battery,64,Power,-0.0
2040,UK,Battery,30,Power,-0.0
2020,NO,PHS,20,Power,0.0
2020,UK,Battery,101,Power,49.95002249400106
2020,UK,PHS,96,Power,114.3430413244384
2050,DK,Battery,99,Power,753.4886141654001
2030,NO,PHS,10,Power,-0.0
2040,NO,PHS,82,Power,-0.0
2040,DE,Battery,15,Power,0.0
2040,DE,H2Tank,106,H2,65.0
2030,DE,H2Tank,71,H2,0.0
2050,UK,PHS,71,Power,219.22373962026052
2030,DE,PHS,87,Power,0.0
2040,DE,Battery,76,Power,-0.0
2030,UK,H2Tank,20,H2,2.634230823684195
2050,UK,Battery,40,Power,636.605682361301
2030,DE,Battery,81,Power,-0.0
2040,NO,H2Tank,22,H2,-0.0
2050,UK,H2Tank,76,H2,65.66745723364511
2050,FR,PHS,21,Power,285.7678278324029
2040,NO,PHS,24,Power,-0.0
2050,DE,H2Tank,45,H2,-0.0
2020,FR,PHS,110,Power,435.4031653328414
2030,DE,H2Tank,3,H2,28.224387281315785
2040,UK,H2Tank,53,H2,10.813510726108333
2040,UK,PHS,112,Power,93.92873414481554
2020,NO,Battery,69,Power,-0.0
2020,DK,Battery,69,Power,-0.0
2040,DE,Battery,71,Power,0.0
2040,FR,Battery,104,Power,86.04953326315164
2040,DK,Battery,14,Power,-0.0
2020,DE,PHS,18,Power,-0.0
2020,FR,H2Tank,4,H2,16.878617706849354
2020,FR,Battery,75,Power,1.8454061285482501
2050,FR,H2Tank,84,H2,200.0
2040,DE,Battery,9,Power,0.0
2020,DE,PHS,85,Power,-0.0
2030,DK,H2Tank,91,H2,0.0
2040,UK,Battery,112,Power,92.52473126056154
2020,DE,H2Tank,101,H2,20.97677218061486
2020,NO,Battery,9,Power,-0.0
2020,DK,PHS,35,Power,0.0
2050,FR,H2Tank,82,H2,200.0
2020,DK,H2Tank,1,H2,0.0
2030,NO,Battery,118,Power,-0.0
2050,FR,PHS,100,Power,510.10577444884177
2050,DE,Battery,3,Power,452.98995901103683
2040,NO,Battery,62,Power,0.0
2040,FR,H2Tank,54,H2,69.94828543370001
2030,DE,H2Tank,83,H2,51.578947368421055
2050,DE,PHS,5,Power,538.2999940618113
2020,FR,PHS,50,Power,246.45851349315672
2050,FR,H2Tank,2,H2,100.0
2020,NO,H2Tank,10,H2,0.32194821138157814
2030,DE,Battery,120,Power,-0.0
2020,NO,H2Tank,113,H2,0.6796684462499982
2040,FR,H2Tank,30,H2,28.639427879866666
2050,DE,Battery,110,Power,812.7098422645452
2050,NO,H2Tank,76,H2,75.0
2030,NO,PHS,105,Power,-0.0
2030,UK,H2Tank,31,H2,2.148158712414928
2030,UK,H2Tank,33,H2,3.6703249819983026
2040,DK,Battery,104,Power,-0.0
2020,DK,H2Tank,42,H2,0.0
2020,DE,Battery,52,Power,-0.0
2050,DK,H2Tank,39,H2,20.0
2040,DE,Battery,107,Power,0.0
2050,NO,Battery,30,Power,-0.0
2050,NO,Battery,87,Power,479.58700851428387
2020,DK,H2Tank,48,H2,0.0
2030,FR,H2Tank,64,H2,27.63157894736841
2040,DK,PHS,40,Power,0.0
2050,NO,H2Tank,59,H2,75.0
2030,UK,Battery,20,Power,-0.0
2040,DE,H2Tank,100,H2,65.0
2020,NO,Battery,80,Power,-0.0
2020,DK,Battery,30,Power,-0.0
2030,FR,PHS,1,Power,391.75686274509803
2040,NO,Battery,85,Power,0.0
2040,UK,PHS,102,Power,90.36419327577917
2050,FR,H2Tank,51,H2,46.12949639132483
2040,FR,H2Tank,46,H2,25.253283285847505
2040,NO,Battery,31,Power,-0.0
2020,DE,H2Tank,33,H2,4.0213756162018575
2020,DE,Battery,32,Power,-0.0
2040,NO,Battery,57,Power,-0.0
2050,UK,PHS,79,Power,241.39224349697972
2030,DE,H2Tank,87,H2,33.894237849163595
2020,UK,Battery,77,Power,22.53134449798918
2020,DK,Battery,72,Power,-0.0
2020,UK,Battery,26,Power,0.0
2020,FR,PHS,105,Power,471.0521098739443
2050,DK,Battery,90,Power,992.5486214863462
2030,UK,H2Tank,61,H2,9.649122807017552
2020,NO,Battery,34,Power,-0.0
2040,DE,H2Tank,69,H2,17.87584438936387
2040,DK,Battery,5,Power,-0.0
2040,UK,PHS,92,Power,83.71254671376018
2050,DE,H2Tank,1,H2,87.5
2040,FR,H2Tank,95,H2,13.482637540350877
2030,DK,PHS,91,Power,0.0
2030,DK,PHS,94,Power,0.0
2040,FR,PHS,12,Power,371.8844704311676
2040,NO,H2Tank,40,H2,0.0
2040,FR,H2Tank,115,H2,50.0
2030,DK,Battery,3,Power,-0.0
2040,DE,Battery,45,Power,-0.0
2020,UK,PHS,10,Power,79.48464529499088
2040,UK,Battery,61,Power,8.476747271611321
2030,NO,PHS,79,Power,-0.0
2030,UK,H2Tank,21,H2,1.7570378412280543
2020,FR,H2Tank,87,H2,40.0
2040,DK,Battery,31,Power,-0.0
2030,DE,H2Tank,21,H2,-0.0
2030,UK,Battery,39,Power,-0.0
2040,UK,H2Tank,114,H2,0.75
2050,DE,H2Tank,26,H2,0.0
2050,DE,PHS,105,Power,605.1279653114951
2050,UK,H2Tank,60,H2,65.66745723364511
2020,UK,H2Tank,47,H2,5.2631578947368425
2050,UK,PHS,98,Power,204.45100734321585
2030,UK,PHS,15,Power,69.3036827969884
2020,DK,Battery,117,Power,-0.0
2020,DE,Battery,104,Power,-0.0
2020,NO,PHS,45,Power,-0.0
2040,DE,PHS,49,Power,-0.0
2020,DK,H2Tank,23,H2,0.0
2040,DE,PHS,100,Power,-0.0
2030,UK,PHS,61,Power,67.21553429660945
2030,DE,PHS,40,Power,-0.0
2030,NO,H2Tank,47,H2,-0.0
2040,DK,Battery,77,Power,-0.0
2050,NO,PHS,18,Power,284.48778168595163
2020,UK,PHS,14,Power,71.3358029136275
2040,FR,H2Tank,5,H2,20.563490887017547
2030,DK,Battery,87,Power,-0.0
2050,DE,Battery,44,Power,176.600964466849
2050,FR,Battery,100,Power,953.5258217117407
2050,UK,PHS,73,Power,224.78251136475964
2040,NO,PHS,83,Power,-0.0
2040,NO,Battery,19,Power,0.0
2020,NO,Battery,70,Power,-0.0
2040,NO,H2Tank,34,H2,-0.0
2040,UK,PHS,47,Power,82.91657187898066
2030,FR,Battery,81,Power,150.0
2050,UK,H2Tank,17,H2,72.61586563675259
2050,NO,Battery,58,Power,234.87878387829474
2020,UK,H2Tank,51,H2,-0.0
2040,UK,H2Tank,109,H2,6.31578947368421
2030,FR,PHS,63,Power,269.6581845309772
2050,UK,PHS,45,Power,145.93832811541387
2040,FR,H2Tank,90,H2,59.35711107420951
2020,NO,PHS,49,Power,-0.0
2040,DE,PHS,111,Power,-0.0
2020,UK,H2Tank,102,H2,7.625
2030,NO,PHS,63,Power,-0.0
2040,UK,Battery,38,Power,-0.0
2040,DK,H2Tank,28,H2,0.2994195403526352
2050,NO,H2Tank,105,H2,75.0
2050,DK,Battery,46,Power,296.7612598261099
2020,DK,PHS,2,Power,0.0
2050,DK,Battery,118,Power,581.9869926081735
2030,DE,Battery,24,Power,0.0
2040,DE,PHS,60,Power,-0.0
2030,DK,PHS,25,Power,0.0
2020,DK,PHS,71,Power,0.0
2040,NO,Battery,96,Power,0.0
2050,UK,Battery,74,Power,362.0838693699402
2020,DE,H2Tank,119,H2,20.97677218061486
2020,DK,Battery,25,Power,-0.0
2030,NO,H2Tank,117,H2,20.0
2040,FR,PHS,119,Power,400.40040040040043
2020,UK,PHS,12,Power,75.40614764590893
2030,FR,Battery,15,Power,17.293112511444725
2050,UK,PHS,90,Power,224.21054297659293
2030,DK,Battery,75,Power,-0.0
2020,DK,PHS,85,Power,0.0
2040,FR,H2Tank,13,H2,11.381064916590347
2040,DK,PHS,38,Power,0.0
2020,FR,H2Tank,55,H2,38.0
2030,NO,PHS,27,Power,-0.0
2050,DK,H2Tank,26,H2,0.0
2030,UK,Battery,21,Power,0.0
2030,DK,H2Tank,115,H2,0.0
2020,UK,PHS,3,Power,93.8238273509804
2050,DE,Battery,83,Power,1174.0267481611113
2040,DE,PHS,117,Power,-0.0
2040,UK,H2Tank,40,H2,13.187878113543883
2020,FR,H2Tank,25,H2,-0.0
2030,FR,PHS,26,Power,188.3361415180901
2020,FR,Battery,79,Power,42.21552045587598
2040,UK,H2Tank,117,H2,7.875
2040,DE,Battery,51,Power,-0.0
2030,DK,PHS,48,Power,0.0
2020,DE,PHS,22,Power,-0.0
2050,FR,PHS,61,Power,475.1731868130966
2020,FR,H2Tank,69,H2,13.864158959400136
2040,FR,PHS,115,Power,379.45523107559853
2020,UK,PHS,33,Power,47.34639128799105
2050,NO,H2Tank,97,H2,75.0
2030,UK,H2Tank,107,H2,10.24561403508772
2040,DK,Battery,55,Power,-0.0
2040,UK,PHS,80,Power,83.22215593746877
2020,FR,Battery,56,Power,22.727366709707738
2040,UK,Battery,11,Power,18.918374678001545
2050,FR,H2Tank,61,H2,159.87290948263208
2020,NO,Battery,73,Power,-0.0
2030,FR,H2Tank,35,H2,26.59538690708768
2050,DE,PHS,25,Power,294.56348164112984
2050,DE,H2Tank,114,H2,117.51301660445407
2050,NO,PHS,2,Power,431.4622147058824
2020,UK,Battery,56,Power,10.712458159995315
2030,DE,H2Tank,13,H2,0.0
2030,UK,Battery,106,Power,144.16533829015495
2030,DK,PHS,83,Power,0.0
2020,DE,PHS,78,Power,-0.0
2020,FR,PHS,112,Power,418.854363032792
2030,FR,Battery,118,Power,82.22201498855533
2040,FR,H2Tank,37,H2,69.81021011575604
2040,UK,PHS,104,Power,93.1820552534209
2020,NO,PHS,14,Power,-0.0
2020,UK,PHS,118,Power,100.20030040050061
2030,DE,H2Tank,95,H2,33.894237849163595
2040,UK,PHS,54,Power,82.33789422465759
2030,NO,H2Tank,12,H2,9.052900738157932
2050,FR,Battery,14,Power,261.01616299997886
2050,FR,H2Tank,79,H2,200.0
2040,UK,Battery,89,Power,92.73779372366424
2020,UK,Battery,37,Power,21.520485475187883
2030,FR,PHS,31,Power,197.56653655615372
2020,DK,H2Tank,113,H2,0.0
2050,FR,Battery,97,Power,836.3662303655584
2030,DK,PHS,78,Power,0.0
2020,FR,H2Tank,45,H2,17.204219991093197
2030,NO,Battery,16,Power,-0.0
2030,UK,H2Tank,56,H2,11.547272029583334
2030,FR,PHS,15,Power,277.2147311879536
2050,DE,PHS,104,Power,605.7336990105057
2030,DK,H2Tank,63,H2,0.0
2020,UK,Battery,4,Power,16.60330886747353
2020,DE,H2Tank,6,H2,16.96486322112101
2040,FR,H2Tank,81,H2,100.0
2030,DK,PHS,106,Power,0.0
2030,DE,PHS,91,Power,-0.0
2040,UK,Battery,104,Power,92.59878436557922
2040,UK,Battery,51,Power,-0.0
2020,DE,H2Tank,12,H2,-0.0
2020,UK,Battery,91,Power,50.0
2030,NO,PHS,60,Power,-0.0
2020,DE,PHS,28,Power,-0.0
2030,DK,PHS,115,Power,0.0
2020,DK,H2Tank,89,H2,0.0
2050,DK,Battery,80,Power,1135.061803607889
2020,DK,Battery,38,Power,-0.0
2050,DK,PHS,15,Power,69.3036827969884
2040,UK,H2Tank,68,H2,11.763839439603334
2030,FR,Battery,31,Power,9.225594306760787
2030,DK,PHS,105,Power,0.0
2020,DE,PHS,30,Power,-0.0
2040,UK,H2Tank,100,H2,3.2566940438896523
2020,DE,Battery,11,Power,-0.0
2050,FR,Battery,29,Power,238.9431662821977
2020,FR,H2Tank,66,H2,16.931304272712488
2020,NO,H2Tank,33,H2,0.32194821138157814
2040,DE,Battery,82,Power,-0.0
2020,UK,H2Tank,115,H2,2.625
2020,DK,H2Tank,5,H2,0.0
2050,UK,PHS,103,Power,203.43079477308507
2030,FR,Battery,63,Power,48.0050694929528
2050,UK,H2Tank,106,H2,65.66745723364511
2030,DK,PHS,81,Power,0.0
2020,DK,Battery,56,Power,-0.0
2040,DK,H2Tank,79,H2,15.0
2040,DE,PHS,99,Power,-0.0
2040,NO,H2Tank,41,H2,0.0
2040,FR,PHS,66,Power,331.8813881656317
2020,UK,PHS,24,Power,51.105803724304664
2040,FR,Battery,52,Power,-0.0
2040,NO,Battery,67,Power,-0.0
2050,FR,Battery,26,Power,0.0
2030,DK,H2Tank,45,H2,0.0
2040,FR,H2Tank,70,H2,26.006778830701755
2050,DE,PHS,43,Power,339.92589033235987
2030,FR,Battery,8,Power,5.939849959510256
2030,DE,Battery,62,Power,-0.0
2020,NO,Battery,7,Power,-0.0
2020,NO,Battery,32,Power,-0.0
2030,DK,H2Tank,108,H2,0.0
2040,NO,H2Tank,108,H2,43.649289029924994
2050,DK,H2Tank,36,H2,20.0
2030,DK,H2Tank,52,H2,0.0
2040,NO,H2Tank,119,H2,47.5
2020,FR,H2Tank,75,H2,9.5
2050,UK,PHS,19,Power,122.39100644111144
2020,UK,H2Tank,55,H2,4.071653526896789
2040,DE,Battery,12,Power,-0.0
2040,FR,PHS,46,Power,338.5892250707719
2030,DK,PHS,88,Power,0.0
2040,DK,H2Tank,25,H2,0.2994195403526352
2050,FR,Battery,65,Power,768.9651516833785
2040,NO,Battery,15,Power,0.0
2020,DE,H2Tank,11,H2,-0.0
2040,FR,Battery,103,Power,86.05813907705935
2050,NO,PHS,65,Power,203.7699936661096
2050,NO,H2Tank,100,H2,75.0
2040,DK,Battery,59,Power,-0.0
2030,DE,Battery,38,Power,0.0
2020,DE,PHS,92,Power,-0.0
2040,DE,H2Tank,48,H2,-0.0
2040,UK,PHS,63,Power,81.59981043480887
2020,NO,H2Tank,118,H2,0.6796684462499982
2040,DK,PHS,32,Power,0.0
2020,FR,H2Tank,83,H2,40.0
2040,DK,PHS,20,Power,0.0
2050,DE,Battery,92,Power,1143.7487529408304
2050,UK,Battery,88,Power,1173.9745489571478
2050,DE,H2Tank,47,H2,-0.0
2040,DE,H2Tank,52,H2,63.41775535174875
2050,DE,Battery,99,Power,957.6751494490665
2050,DK,PHS,101,Power,97.3373575490401
2030,FR,Battery,83,Power,149.97000150000002
2050,DK,PHS,61,Power,78.5353712945634
2020,DE,H2Tank,112,H2,20.97677218061486
2020,DK,PHS,4,Power,0.0
2030,NO,H2Tank,96,H2,20.0
2040,FR,Battery,9,Power,30.439683882847802
2020,FR,Battery,7,Power,-0.0
2030,FR,PHS,73,Power,266.97370500154955
2050,NO,Battery,52,Power,99.47435842513197
2020,DK,Battery,21,Power,-0.0
2030,DK,Battery,41,Power,-0.0
2040,DE,Battery,34,Power,-0.0
2020,FR,Battery,119,Power,25.002500250025
2020,NO,PHS,40,Power,-0.0
2030,DE,Battery,55,Power,-0.0
2040,DK,H2Tank,120,H2,7.5
2040,UK,Battery,81,Power,92.81201735538045
2020,UK,H2Tank,79,H2,9.767007592641528
2030,FR,Battery,6,Power,5.941038107721419
2050,DE,Battery,57,Power,566.9228893848036
2020,DK,PHS,28,Power,0.0
2050,FR,Battery,120,Power,600.0
2050,DE,PHS,119,Power,598.3765219842343
2030,UK,H2Tank,8,H2,0.7368421052631539
2050,NO,H2Tank,13,H2,75.0
2020,DK,H2Tank,20,H2,0.0
2040,UK,PHS,37,Power,83.75031631032138
2020,UK,H2Tank,80,H2,10.0
2030,DE,H2Tank,74,H2,0.0
2040,NO,PHS,22,Power,-0.0
2020,DK,Battery,15,Power,-0.0
2050,DK,Battery,107,Power,738.5927405571126
