Year,Region,Technology,Hour,Fuel,value
2020,FR,Battery,86,Power,49.97000749900008
2020,FR,PHS,108,Power,-0.0
2040,NO,PHS,99,Power,-0.0
2040,UK,Battery,50,Power,220.7369880060308
2050,DK,H2Tank,81,H2,40.0
2040,DK,H2Tank,7,H2,11.0625
2040,DK,Battery,106,Power,41.14656088959206
2030,FR,Battery,68,Power,62.85135621708244
2050,UK,Battery,47,Power,245.05254639683028
2040,DE,H2Tank,98,H2,0.0
2050,NO,PHS,92,Power,471.0255040703232
2050,FR,PHS,83,Power,623.5253347703132
2030,NO,PHS,110,Power,-0.0
2040,FR,PHS,87,Power,-0.0
2030,DK,H2Tank,66,H2,0.0
2020,FR,PHS,60,Power,-0.0
2020,NO,Battery,49,Power,-0.0
2040,NO,PHS,59,Power,-0.0
2030,DK,PHS,66,Power,0.0
2030,DE,H2Tank,49,H2,0.0
2050,FR,Battery,55,Power,684.8185789566645
2030,NO,H2Tank,60,H2,40.0
2020,FR,PHS,80,Power,-0.0
2040,NO,PHS,51,Power,-0.0
2020,FR,PHS,93,Power,-0.0
2040,NO,H2Tank,106,H2,32.1166315298978
2020,DK,H2Tank,88,H2,0.0
2050,FR,H2Tank,76,H2,86.20675637314997
2050,DK,PHS,49,Power,60.772030622591366
2040,FR,Battery,30,Power,8.011348480344097
2030,UK,PHS,5,Power,-0.0
2050,DK,H2Tank,41,H2,21.653149795614038
2030,FR,Battery,101,Power,138.4156798902212
2030,UK,Battery,8,Power,47.8589903239581
2030,NO,PHS,19,Power,-0.0
2030,DK,H2Tank,10,H2,0.0
2020,DE,Battery,70,Power,-0.0
2030,FR,H2Tank,106,H2,44.788702385175476
2050,NO,PHS,31,Power,240.6685497845236
2040,FR,H2Tank,29,H2,21.958279094524528
2050,UK,PHS,56,Power,177.67265930318896
2040,UK,H2Tank,4,H2,22.125
2050,NO,PHS,80,Power,463.19444517299064
2050,DE,Battery,80,Power,578.6282518079004
2020,DK,Battery,101,Power,18.84038464965846
2050,NO,H2Tank,114,H2,63.5121598086179
2050,FR,Battery,3,Power,425.98630562984573
2020,NO,H2Tank,46,H2,0.22496686838269864
2040,DE,Battery,102,Power,77.35040703031373
2040,FR,H2Tank,16,H2,33.877969137862856
2040,DE,Battery,7,Power,0.0
2050,NO,Battery,106,Power,14.636319865512784
2050,NO,PHS,4,Power,412.9614864445677
2040,UK,H2Tank,77,H2,21.375
2040,DE,Battery,78,Power,23.434996013550503
2030,NO,Battery,112,Power,-0.0
2040,FR,H2Tank,114,H2,16.57024923125485
2020,FR,H2Tank,105,H2,40.0
2020,NO,PHS,75,Power,-0.0
2050,FR,PHS,111,Power,504.5225827481454
2050,NO,Battery,12,Power,1.6685433927721944
2040,DE,Battery,72,Power,5.123524853210519
2040,NO,H2Tank,29,H2,36.20173634
2040,NO,H2Tank,73,H2,40.012466292145746
2020,UK,H2Tank,28,H2,-0.0
2030,DE,PHS,77,Power,-0.0
2030,DK,PHS,21,Power,0.0
2030,NO,Battery,119,Power,-0.0
2030,DE,H2Tank,79,H2,69.1100154042
2040,NO,H2Tank,21,H2,0.8295813821052646
2040,UK,Battery,97,Power,215.24961169214006
2050,DE,H2Tank,72,H2,6.3818188423128985
2050,DK,H2Tank,55,H2,40.0
2040,FR,H2Tank,52,H2,45.57631248085076
2050,NO,PHS,72,Power,412.67291923809836
2020,UK,H2Tank,112,H2,5.0
2020,DK,Battery,20,Power,-0.0
2050,UK,PHS,25,Power,98.18782721370974
2040,DK,PHS,29,Power,0.0
2040,DK,Battery,63,Power,48.77244567911448
2040,NO,Battery,42,Power,-0.0
2030,DK,Battery,33,Power,19.85556675407388
2020,DE,PHS,103,Power,-0.0
2030,DE,PHS,53,Power,-0.0
2030,NO,Battery,11,Power,-0.0
2030,NO,PHS,25,Power,-0.0
2030,UK,H2Tank,95,H2,-0.0
2020,FR,H2Tank,86,H2,37.02609580228294
2040,DK,PHS,7,Power,0.0
2030,UK,Battery,6,Power,47.86856355798407
2030,DK,Battery,70,Power,20.44934755769914
2040,UK,PHS,101,Power,-0.0
2030,UK,PHS,6,Power,-0.0
2030,UK,H2Tank,88,H2,3.1578947368421053
2030,UK,Battery,98,Power,102.53809460237167
2050,DE,H2Tank,93,H2,175.0
2040,UK,PHS,4,Power,-0.0
2030,FR,H2Tank,49,H2,0.0
2050,NO,Battery,13,Power,1.6683765384329172
2030,UK,H2Tank,26,H2,0.0
2050,UK,H2Tank,58,H2,130.0
2040,NO,Battery,24,Power,0.0
2030,DE,H2Tank,9,H2,2.41887814607717
2050,DK,PHS,77,Power,100.53107117627594
2020,DE,PHS,118,Power,-0.0
2040,NO,H2Tank,42,H2,27.098288867894734
2020,DE,H2Tank,18,H2,-0.0
2050,NO,Battery,71,Power,8.204930706393256
2030,UK,Battery,57,Power,103.73439699540603
2020,DE,PHS,113,Power,-0.0
2050,DK,H2Tank,103,H2,40.0
2050,UK,H2Tank,71,H2,14.66662053499997
2050,DE,PHS,67,Power,518.7638284424195
2020,NO,H2Tank,28,H2,0.22496686838269864
2050,DE,PHS,101,Power,611.5148024092714
2020,UK,H2Tank,99,H2,7.629648627880733
2050,DK,PHS,119,Power,100.10010010010011
2050,FR,PHS,92,Power,553.5189677460602
2050,DE,PHS,52,Power,390.52174423634006
2050,UK,H2Tank,72,H2,13.706140350877194
2040,UK,H2Tank,91,H2,6.31578947368421
2020,UK,Battery,64,Power,-0.0
2030,DK,PHS,41,Power,0.0
2050,FR,PHS,62,Power,485.17789534242837
2040,DK,H2Tank,93,H2,3.9473684210526314
2050,DK,PHS,114,Power,100.60210561262528
2030,NO,PHS,119,Power,-0.0
2050,NO,Battery,116,Power,8.235327935958678
2040,FR,H2Tank,28,H2,6.138744294162272
2020,DK,Battery,71,Power,18.68356241346749
2030,DK,H2Tank,70,H2,0.0
2040,DK,H2Tank,69,H2,8.223684210526315
2030,DK,Battery,79,Power,57.695632621130784
2050,DK,H2Tank,97,H2,32.205043277604986
2020,DE,PHS,115,Power,-0.0
2030,DK,H2Tank,3,H2,0.0
2020,NO,PHS,86,Power,-0.0
2020,DK,Battery,88,Power,30.08286874477879
2030,NO,PHS,93,Power,-0.0
2030,NO,H2Tank,27,H2,0.2472026732624359
2030,UK,H2Tank,39,H2,5.768262287192984
2040,DE,H2Tank,59,H2,130.0
2030,DK,Battery,82,Power,74.64530431206079
2050,DK,Battery,48,Power,0.0
2030,DK,PHS,100,Power,0.0
2020,NO,Battery,92,Power,-0.0
2040,DE,Battery,13,Power,0.0
2030,FR,PHS,8,Power,-0.0
2030,DK,PHS,54,Power,0.0
2020,NO,H2Tank,72,H2,0.22496686838269864
2020,UK,PHS,108,Power,-0.0
2040,DE,PHS,98,Power,-0.0
2020,UK,PHS,41,Power,-0.0
2040,DK,Battery,57,Power,37.95406867637428
2020,NO,PHS,117,Power,-0.0
2030,UK,PHS,67,Power,-0.0
2020,FR,PHS,89,Power,-0.0
2020,NO,PHS,85,Power,-0.0
2030,FR,Battery,28,Power,-0.0
2040,NO,Battery,20,Power,-0.0
2020,UK,PHS,72,Power,-0.0
2040,DE,PHS,86,Power,-0.0
2050,DE,Battery,42,Power,78.65825278655824
2030,UK,Battery,67,Power,52.36211617245123
2040,FR,Battery,66,Power,186.48240495899032
2030,DK,H2Tank,101,H2,0.0
2040,NO,PHS,106,Power,-0.0
2020,UK,H2Tank,116,H2,5.0
2050,DE,H2Tank,28,H2,48.1924952478586
2050,DK,H2Tank,87,H2,40.0
2040,DE,Battery,50,Power,-0.0
2020,DE,Battery,64,Power,-0.0
2040,UK,Battery,30,Power,57.293373533632675
2020,NO,PHS,20,Power,-0.0
2020,UK,Battery,101,Power,5.003687453665715
2020,UK,PHS,96,Power,-0.0
2050,DK,Battery,99,Power,155.76471991561732
2030,NO,PHS,10,Power,-0.0
2040,NO,PHS,82,Power,-0.0
2040,DE,Battery,15,Power,-0.0
2040,DE,H2Tank,106,H2,40.212122982701075
2030,DE,H2Tank,71,H2,0.0
2050,UK,PHS,71,Power,219.71250535779254
2030,DE,PHS,87,Power,-0.0
2040,DE,Battery,76,Power,21.819458815001475
2030,UK,H2Tank,20,H2,1.754385964912282
2050,UK,Battery,40,Power,245.22415181461056
2030,DE,Battery,81,Power,30.42506313588916
2040,NO,H2Tank,22,H2,0.8295813821052646
2050,UK,H2Tank,76,H2,47.46882640391665
2050,FR,PHS,21,Power,285.7678278324029
2040,NO,PHS,24,Power,-0.0
2050,DE,H2Tank,45,H2,20.559210526315788
2020,FR,PHS,110,Power,-0.0
2030,DE,H2Tank,3,H2,35.0
2040,UK,H2Tank,53,H2,18.450803111075754
2040,UK,PHS,112,Power,-0.0
2020,NO,Battery,69,Power,-0.0
2020,DK,Battery,69,Power,29.825989689096925
2040,DE,Battery,71,Power,32.63576123933445
2040,FR,Battery,104,Power,399.96
2040,DK,Battery,14,Power,8.159311431143117
2020,DE,PHS,18,Power,-0.0
2020,FR,H2Tank,4,H2,13.964902320259561
2020,FR,Battery,75,Power,20.896605041944113
2050,FR,H2Tank,84,H2,200.0
2040,DE,Battery,9,Power,0.0
2020,DE,PHS,85,Power,-0.0
2030,DK,H2Tank,91,H2,0.0
2040,UK,Battery,112,Power,200.16007202400652
2020,DE,H2Tank,101,H2,29.704675461
2020,NO,Battery,9,Power,-0.0
2020,DK,PHS,35,Power,0.0
2050,FR,H2Tank,82,H2,200.0
2020,DK,H2Tank,1,H2,0.0
2030,NO,Battery,118,Power,-0.0
2050,FR,PHS,100,Power,510.10577444884177
2050,DE,Battery,3,Power,216.640365573757
2040,NO,Battery,62,Power,-0.0
2040,FR,H2Tank,54,H2,91.68088392964867
2030,DE,H2Tank,83,H2,50.534164163462165
2050,DE,PHS,5,Power,547.7148472115791
2020,FR,PHS,50,Power,-0.0
2050,FR,H2Tank,2,H2,100.0
2020,NO,H2Tank,10,H2,0.22496686838269864
2030,DE,Battery,120,Power,30.306630561572547
2020,NO,H2Tank,113,H2,0.506604960799999
2040,FR,H2Tank,30,H2,45.010564818923484
2050,DE,Battery,110,Power,289.60359921629316
2050,NO,H2Tank,76,H2,68.32445653320755
2030,NO,PHS,105,Power,-0.0
2030,UK,H2Tank,31,H2,11.399999999999999
2030,UK,H2Tank,33,H2,8.842105263157894
2040,DK,Battery,104,Power,41.154791436331415
2020,DK,H2Tank,42,H2,0.0
2020,DE,Battery,52,Power,-0.0
2050,DK,H2Tank,39,H2,28.506219971052634
2040,DE,Battery,107,Power,77.31173956106583
2050,NO,Battery,30,Power,-0.0
2050,NO,Battery,87,Power,14.664156701742016
2020,DK,H2Tank,48,H2,0.0
2030,FR,H2Tank,64,H2,27.63157894736841
2040,DK,PHS,40,Power,0.0
2050,NO,H2Tank,59,H2,120.50444597877289
2030,UK,Battery,20,Power,0.35960130568612336
2040,DE,H2Tank,100,H2,20.98278585883442
2020,NO,Battery,80,Power,-0.0
2020,DK,Battery,30,Power,2.4343280449091527
2030,FR,PHS,1,Power,-0.0
2040,NO,Battery,85,Power,-0.0
2040,UK,PHS,102,Power,-0.0
2050,FR,H2Tank,51,H2,56.90799008034998
2040,FR,H2Tank,46,H2,19.663298477651352
2040,NO,Battery,31,Power,-0.0
2020,DE,H2Tank,33,H2,19.123275773964338
2020,DE,Battery,32,Power,-0.0
2040,NO,Battery,57,Power,-0.0
2050,UK,PHS,79,Power,241.87711276671544
2030,DE,H2Tank,87,H2,20.802102676286395
2020,UK,Battery,77,Power,5.0157113276352465
2020,DK,Battery,72,Power,8.947797623300218
2020,UK,Battery,26,Power,-0.0
2020,FR,PHS,105,Power,-0.0
2050,DK,Battery,90,Power,243.9651674843202
2030,UK,H2Tank,61,H2,12.0
2020,NO,Battery,34,Power,-0.0
2040,DE,H2Tank,69,H2,48.73511133438597
2040,DK,Battery,5,Power,30.6505122982014
2040,UK,PHS,92,Power,-0.0
2050,DE,H2Tank,1,H2,87.5
2040,FR,H2Tank,95,H2,8.548049965839253
2030,DK,PHS,91,Power,0.0
2030,DK,PHS,94,Power,0.0
2040,FR,PHS,12,Power,-0.0
2040,NO,H2Tank,40,H2,28.74442172052631
2040,FR,H2Tank,115,H2,14.980034455436837
2030,DK,Battery,3,Power,37.31518799882571
2040,DE,Battery,45,Power,25.984597415651105
2020,UK,PHS,10,Power,-0.0
2040,UK,Battery,61,Power,275.9450768131501
2030,NO,PHS,79,Power,-0.0
2030,UK,H2Tank,21,H2,0.877192982456141
2020,FR,H2Tank,87,H2,37.02609580228294
2040,DK,Battery,31,Power,29.33500371101777
2030,DE,H2Tank,21,H2,-0.0
2030,UK,Battery,39,Power,42.4338535100719
2040,UK,H2Tank,114,H2,0.0
2050,DE,H2Tank,26,H2,0.0
2050,DE,PHS,105,Power,609.0724098430007
2050,UK,H2Tank,60,H2,130.0
2020,UK,H2Tank,47,H2,5.453605559154182
2050,UK,PHS,98,Power,204.45100734321585
2030,UK,PHS,15,Power,-0.0
2020,DK,Battery,117,Power,9.746816054538842
2020,DE,Battery,104,Power,-0.0
2020,NO,PHS,45,Power,-0.0
2040,DE,PHS,49,Power,-0.0
2020,DK,H2Tank,23,H2,0.0
2040,DE,PHS,100,Power,-0.0
2030,UK,PHS,61,Power,-0.0
2030,DE,PHS,40,Power,-0.0
2030,NO,H2Tank,47,H2,1.7758933341680532
2040,DK,Battery,77,Power,0.01740324259981757
2050,NO,PHS,18,Power,284.48778168595163
2020,UK,PHS,14,Power,-0.0
2040,FR,H2Tank,5,H2,50.0
2030,DK,Battery,87,Power,42.39027406316625
2050,DE,Battery,44,Power,78.64252192258346
2050,FR,Battery,100,Power,1063.3884290546478
2050,UK,PHS,73,Power,225.27030005958233
2040,NO,PHS,83,Power,-0.0
2040,NO,Battery,19,Power,0.0
2020,NO,Battery,70,Power,-0.0
2040,NO,H2Tank,34,H2,36.20173634
2040,UK,PHS,47,Power,-0.0
2030,FR,Battery,81,Power,150.0
2050,UK,H2Tank,17,H2,88.59172561608784
2050,NO,Battery,58,Power,8.215604586533248
2020,UK,H2Tank,51,H2,4.3932641733
2040,UK,H2Tank,109,H2,15.789473684210526
2030,FR,PHS,63,Power,-0.0
2050,UK,PHS,45,Power,146.43997493177085
2040,FR,H2Tank,90,H2,35.685276874169126
2020,NO,PHS,49,Power,-0.0
2040,DE,PHS,111,Power,-0.0
2020,UK,H2Tank,102,H2,10.0
2030,NO,PHS,63,Power,-0.0
2040,UK,Battery,38,Power,197.86469829493873
2040,DK,H2Tank,28,H2,7.125
2050,NO,H2Tank,105,H2,78.83420013815737
2050,DK,Battery,46,Power,26.95657581822212
2020,DK,PHS,2,Power,0.0
2050,DK,Battery,118,Power,135.6023174088991
2030,DE,Battery,24,Power,0.0
2040,DE,PHS,60,Power,-0.0
2030,DK,PHS,25,Power,0.0
2020,DK,PHS,71,Power,0.0
2040,NO,Battery,96,Power,-0.0
2050,UK,Battery,74,Power,563.2508697695231
2020,DE,H2Tank,119,H2,29.704675461
2020,DK,Battery,25,Power,-0.0
2030,NO,H2Tank,117,H2,16.438422459025006
2040,FR,PHS,119,Power,-0.0
2020,UK,PHS,12,Power,0.0
2030,FR,Battery,15,Power,3.387501538191661
2050,UK,PHS,90,Power,220.78028958997487
2030,DK,Battery,75,Power,6.1782931182
2020,DK,PHS,85,Power,0.0
2040,FR,H2Tank,13,H2,52.0851444497637
2040,DK,PHS,38,Power,0.0
2020,FR,H2Tank,55,H2,32.95240282271476
2030,NO,PHS,27,Power,-0.0
2050,DK,H2Tank,26,H2,0.0
2030,UK,Battery,21,Power,-0.0
2030,DK,H2Tank,115,H2,0.0
2020,UK,PHS,3,Power,-0.0
2050,DE,Battery,83,Power,543.9189716856979
2040,DE,PHS,117,Power,-0.0
2040,UK,H2Tank,40,H2,7.894736842105263
2020,FR,H2Tank,25,H2,-0.0
2030,FR,PHS,26,Power,-0.0
2020,FR,Battery,79,Power,43.29412331648642
2040,UK,H2Tank,117,H2,7.912723885824998
2040,DE,Battery,51,Power,16.403942633305267
2030,DK,PHS,48,Power,0.0
2020,DE,PHS,22,Power,-0.0
2050,FR,PHS,61,Power,478.15605139382217
2020,FR,H2Tank,69,H2,10.526315789473685
2040,FR,PHS,115,Power,-0.0
2020,UK,PHS,33,Power,-0.0
2050,NO,H2Tank,97,H2,89.73183466947316
2030,UK,H2Tank,107,H2,6.666666666666669
2040,DK,Battery,55,Power,3.8239198444061877
2040,UK,PHS,80,Power,-0.0
2020,FR,Battery,56,Power,24.177720111656072
2040,UK,Battery,11,Power,161.45479217656538
2050,FR,H2Tank,61,H2,200.0
2020,NO,Battery,73,Power,-0.0
2030,FR,H2Tank,35,H2,50.0
2050,DE,PHS,25,Power,303.79181586253753
2050,DE,H2Tank,114,H2,96.71893364130212
2050,NO,PHS,2,Power,431.4622147058824
2020,UK,Battery,56,Power,1.4411422681888504
2030,DE,H2Tank,13,H2,2.41887814607717
2030,UK,Battery,106,Power,147.43056619443604
2030,DK,PHS,83,Power,0.0
2020,DE,PHS,78,Power,-0.0
2020,FR,PHS,112,Power,-0.0
2030,FR,Battery,118,Power,75.01500225030003
2040,FR,H2Tank,37,H2,80.06932757412065
2040,UK,PHS,104,Power,-0.0
2020,NO,PHS,14,Power,-0.0
2020,UK,PHS,118,Power,-0.0
2030,DE,H2Tank,95,H2,2.3810500447074503
2040,UK,PHS,54,Power,-0.0
2030,NO,H2Tank,12,H2,9.16701180038074
2050,FR,Battery,14,Power,308.61380209928996
2050,FR,H2Tank,79,H2,172.41351274629994
2040,UK,Battery,89,Power,215.42188889719105
2020,UK,Battery,37,Power,-0.0
2030,FR,PHS,31,Power,-0.0
2020,DK,H2Tank,113,H2,0.0
2050,FR,Battery,97,Power,1063.7075093973053
2030,DK,PHS,78,Power,0.0
2020,FR,H2Tank,45,H2,10.526315789473685
2030,NO,Battery,16,Power,0.0
2030,UK,H2Tank,56,H2,12.0
2030,FR,PHS,15,Power,-0.0
2050,DE,PHS,104,Power,609.6820919349358
2030,DK,H2Tank,63,H2,0.0
2020,UK,Battery,4,Power,4.992191622994442
2020,DE,H2Tank,6,H2,24.17412360458141
2040,FR,H2Tank,81,H2,100.0
2030,DK,PHS,106,Power,0.0
2030,DE,PHS,91,Power,-0.0
2040,UK,Battery,104,Power,300.3113757145163
2040,UK,Battery,51,Power,220.7149143072302
2020,DE,H2Tank,12,H2,1.9827569605690267
2020,UK,Battery,91,Power,5.008693894248649
2030,NO,PHS,60,Power,-0.0
2020,DE,PHS,28,Power,-0.0
2030,DK,PHS,115,Power,0.0
2020,DK,H2Tank,89,H2,0.0
2050,DK,Battery,80,Power,271.1503966028809
2020,DK,Battery,38,Power,2.432381263948773
2050,DK,PHS,15,Power,69.3036827969884
2040,UK,H2Tank,68,H2,28.2791684777193
2030,FR,Battery,31,Power,38.6195990938524
2030,DK,PHS,105,Power,0.0
2020,DE,PHS,30,Power,-0.0
2040,UK,H2Tank,100,H2,29.173657469610507
2020,DE,Battery,11,Power,-0.0
2050,FR,Battery,29,Power,118.74298337594087
2020,FR,H2Tank,66,H2,18.209996669473693
2020,NO,H2Tank,33,H2,0.22496686838269864
2040,DE,Battery,82,Power,90.43422554070635
2020,UK,H2Tank,115,H2,5.0
2020,DK,H2Tank,5,H2,0.0
2050,UK,PHS,103,Power,203.43079477308507
2030,FR,Battery,63,Power,109.01821343293568
2050,UK,H2Tank,106,H2,130.0
2030,DK,PHS,81,Power,0.0
2020,DK,Battery,56,Power,41.72597709109537
2040,DK,H2Tank,79,H2,14.50413717994688
2040,DE,PHS,99,Power,-0.0
2040,NO,H2Tank,41,H2,27.098288867894734
2040,FR,PHS,66,Power,-0.0
2020,UK,PHS,24,Power,-0.0
2040,FR,Battery,52,Power,28.594783952982482
2040,NO,Battery,67,Power,-0.0
2050,FR,Battery,26,Power,0.0
2030,DK,H2Tank,45,H2,0.0
2040,FR,H2Tank,70,H2,39.458194931578944
2050,DE,PHS,43,Power,366.8370937125197
2030,FR,Battery,8,Power,3.3898737380534465
2030,DE,Battery,62,Power,15.438398396753719
2020,NO,Battery,7,Power,-0.0
2020,NO,Battery,32,Power,-0.0
2030,DK,H2Tank,108,H2,0.0
2040,NO,H2Tank,108,H2,28.004789424634644
2050,DK,H2Tank,36,H2,38.785825234210535
2030,DK,H2Tank,52,H2,0.0
2040,NO,H2Tank,119,H2,44.020227369425
2020,FR,H2Tank,75,H2,8.304672990533335
2050,UK,PHS,19,Power,122.39100644111144
2020,UK,H2Tank,55,H2,9.009348141183333
2040,DE,Battery,12,Power,0.0
2040,FR,PHS,46,Power,-0.0
2030,DK,PHS,88,Power,0.0
2040,DK,H2Tank,25,H2,-0.0
2050,FR,Battery,65,Power,624.9967195518167
2040,NO,Battery,15,Power,-0.0
2020,DE,H2Tank,11,H2,1.9827569605690267
2040,FR,Battery,103,Power,400.0
2050,NO,PHS,65,Power,385.2525237427644
2050,NO,H2Tank,100,H2,83.20814983335472
2040,DK,Battery,59,Power,74.6527695890197
2030,DE,Battery,38,Power,0.0
2020,DE,PHS,92,Power,-0.0
2040,DE,H2Tank,48,H2,0.0
2040,UK,PHS,63,Power,-0.0
2020,NO,H2Tank,118,H2,0.506604960799999
2040,DK,PHS,32,Power,0.0
2020,FR,H2Tank,83,H2,38.986695648070175
2040,DK,PHS,20,Power,0.0
2050,DE,Battery,92,Power,375.8031422261925
2050,UK,Battery,88,Power,1126.5840998793722
2050,DE,H2Tank,47,H2,-0.0
2040,DE,H2Tank,52,H2,84.243476807225
2050,DE,Battery,99,Power,325.07501856632945
2050,DK,PHS,101,Power,101.91913373487859
2030,FR,Battery,83,Power,142.91631293862147
2050,DK,PHS,61,Power,77.9480931280153
2020,DE,H2Tank,112,H2,29.704675461
2020,DK,PHS,4,Power,0.0
2030,NO,H2Tank,96,H2,15.77132354673131
2040,FR,Battery,9,Power,52.61058471910762
2020,FR,Battery,7,Power,2.0500032203766527
2030,FR,PHS,73,Power,-0.0
2050,NO,Battery,52,Power,-0.0
2020,DK,Battery,21,Power,-0.0
2030,DK,Battery,41,Power,18.791994159358836
2040,DE,Battery,34,Power,79.12630309802539
2020,FR,Battery,119,Power,25.002500250025
2020,NO,PHS,40,Power,-0.0
2030,DE,Battery,55,Power,37.188030495362554
2040,DK,H2Tank,120,H2,7.5
2040,UK,Battery,81,Power,184.57780394554817
2020,UK,H2Tank,79,H2,7.517313498466665
2030,FR,Battery,6,Power,3.39055181451083
2050,DE,Battery,57,Power,416.5297224132417
2020,DK,PHS,28,Power,0.0
2050,FR,Battery,120,Power,600.0
2050,DE,PHS,119,Power,600.6006006006006
2030,UK,H2Tank,8,H2,0.7368421052631539
